,name_of_district,name_of_ITI,ITI_code,more_details,Type
583,PILIBHIT,"BALAJI PRIVATE ITI [2493], TANAKPUR ROAD SAIDPUR, PILIBHIT",2493,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2493,Private
584,SHAHJAHANPUR,"R.K. PRIVATE ITI [2919], SHAHJAHANPUR",2919,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2919,Private
585,SHAHJAHANPUR,SRI BALAJI PRIVATE ITI [2256 ] - SHAHJAHANPUR,2256,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2256,Private
586,SHAHJAHANPUR,"ISHAQ NISHA PRIVATE ITI [4042], SHAHJAHANPUR",4042,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4042,Private
587,SHAHJAHANPUR,"SH PRIVATE ITI [2717], SHAHJAHANPUR",2717,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2717,Private
588,SHAHJAHANPUR,PROGRESSIVE PRIVATE ITI [1431] - SHAHJAHANPUR,2431,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2431,Private
589,SHAHJAHANPUR,NAVE PRIVATE ITI [1042 ] - SHAHJAHANPUR,1042,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1042,Private
590,SHAHJAHANPUR,"PATEL BRIJLAL BABURAM MEMORIAL PRIVATE ITI [3273], SHAHJAHANPUR",3273,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3273,Private
591,SHAHJAHANPUR,"EK ONKAR PRIVATE ITI [2673], SHAHJAHANPUR",2673,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2673,Private
592,MORADABAD,APARNA PRIVATE ITI [1001 ] - MORADABAD,1001,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1001,Private
593,MORADABAD,GURUKUL PRIVATE ITI [1153 ] - MORADABAD,1153,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1153,Private
594,MORADABAD,R.K. PRIVATE ITI [1187 ] - MORADABAD,1187,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1187,Private
595,MORADABAD,BHARTIYA PRIVATE ITI [1950] MORADABAD,1950,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1950,Private
596,MORADABAD,"MAA GAYATRI PRIVATE ITI [2694], MORADABAD",2694,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2694,Private
597,MORADABAD,RUKMANI PRIVATE ITI [2276] - MORADABAD,2276,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2276,Private
598,MORADABAD,MORADABAD PRIVATE ITI [2279 ] - MORADABAD,2279,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2279,Private
599,MORADABAD,R.P.S. JANTA PRIVATE ITI [1004 ] - MORADABAD,1004,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1004,Private
600,MORADABAD,"MPI PRIVATE ITI [4048], MORADABAD",4048,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4048,Private
601,MORADABAD,"MINERVA PRIVATE ITI [3503], MORADABAD",3503,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3503,Private
602,MORADABAD,PANKAJ CHAUDHARY PRIVATE ITI [1188 ] - MORADABAD,1188,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1188,Private
603,MORADABAD,PT. SORAN LAL SHARMA PRIVATE ITI [1104 ] - MORADABAD,1104,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1104,Private
604,MORADABAD,YASHODA PRIVATE ITI [1093 ] - MORADABAD,1093,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1093,Private
605,MORADABAD,K.D.M PRIVATE ITI [1164 ] - MORADABAD,1164,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1164,Private
606,MORADABAD,"GLOBAL PRIVATE ITI [3017], RAMNAGAR MAZRA NEAR DEER PARK RAMPUR ROAD, MORADABAD",3017,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3017,Private
607,MORADABAD,"SANTRAJENDRA SINGH PRIVATE ITI,[2466] - MORADABAD",2466,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2466,Private
608,MORADABAD,RAMSAHAY PRIVATE ITI [2274] - MORADABAD,2274,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2274,Private
609,MORADABAD,SHRI RAM KRISHNA PRIVATE ITI [2277] - MORADABAD,2277,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2277,Private
610,MORADABAD,"RADHA GOVIND PRIVATE ITI [2684], MORADABAD",2684,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2684,Private
611,SAMBHAL,CHANDRA PAL ARYA MAHILA TECHNICAL INSTITUTE [1002 ] - SAMBHAL,1002,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1002,Private
612,SAMBHAL,OM PRIVATE ITI [1003 ] - SAMBHAL,1003,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1003,Private
613,SAMBHAL,AL-TRAIN PRIVATE ITI [1005 ] - SAMBHAL,1005,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1005,Private
614,SAMBHAL,VIDYA PRIVATE ITI [1184 ] - SAMBHAL,1184,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1184,Private
615,SAMBHAL,GANPATI PRIVATE ITI [1054] - SAMBHAL,1054,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1054,Private
616,SAMBHAL,"ST. ANTHONY’S PRIVATE ITI [2520], DUGAWAR ASMOLI, SAMBHAL",2520,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2520,Private
617,AMROHA (J.P.NAGAR),N.H.M. PRIVATE ITI [1007 ] - J.P.NAGAR (AMROHA),1007,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1007,Private
618,AMROHA (J.P.NAGAR),HIND PRIVATE ITI [1178 ] - J.P.NAGAR (AMROHA),1178,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1178,Private
619,AMROHA (J.P.NAGAR),"ZAHOOR KHAN PRIVATE ITI [3997], AMROHA (J.P.NAGAR)",3997,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3997,Private
620,AMROHA (J.P.NAGAR),SANSKAR ITI [2321] - J.P.NAGAR (AMROHA),2321,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2321,Private
621,AMROHA (J.P.NAGAR),SHOHRAT PRIVATE ITI [1006 ] - J.P.NAGAR (AMROHA),1006,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1006,Private
622,AMROHA (J.P.NAGAR),VIDYA BHARTI PRIVATE ITI [1008 ] GAJROULA ( J.P.NAGAR),1008,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1008,Private
623,AMROHA (J.P.NAGAR),NARAYANI SWAROOP DAYA PRIVATE ITI [1146 ] - J.P.NAGAR (AMROHA),1146,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1146,Private
624,AMROHA (J.P.NAGAR),MOTHER TERESA PRIVATE ITI [1172 ] - J.P.NAGAR (AMROHA),1172,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1172,Private
625,AMROHA (J.P.NAGAR),ALI MOBEEN MEMORIAL PRIVATE ITI [2318 ] - J.P.NAGAR (AMROHA),2318,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2318,Private
626,AMROHA (J.P.NAGAR),D. S. M. PRIVATE ITI [2320] - J.P.NAGAR (AMROHA),2320,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2320,Private
627,AMROHA (J.P.NAGAR),"MAHARAJA AGRASEN PRIVATE ITI [2930], J.P.NAGAR (AMROHA)",2930,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2930,Private
628,AMROHA (J.P.NAGAR),"KAMLA DEVI PRIVATE ITI [3245], J.P.NAGAR (AMROHA)",3245,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3245,Private
629,AMROHA (J.P.NAGAR),"DAKSH PRIVATE ITI [3829], J.P.NAGAR (AMROHA)",3829,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3829,Private
630,AMROHA (J.P.NAGAR),"SHRI MOTI SMRITI PRIVATE ITI [4040], AMROHA (J.P.NAGAR)",4040,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4040,Private
631,AMROHA (J.P.NAGAR),"MANAN PRIVATE ITI [4034], AMROHA (J.P.NAGAR)",4034,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4034,Private
632,AMROHA (J.P.NAGAR),"P K M PRIVATE ITI [3246], J.P.NAGAR (AMROHA)",3246,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3246,Private
633,AMROHA (J.P.NAGAR),"J K PRIVATE ITI [3521], J.P.NAGAR (AMROHA)",3521,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3521,Private
634,AMROHA (J.P.NAGAR),"SAGAR PRIVATE ITI [4064], AMROHA (J.P.NAGAR)",4064,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4064,Private
635,AMROHA (J.P.NAGAR),"A.S.K. INSTITUTE OF EDUCATION PRIVATE ITI [4017], AMROHA (J.P.NAGAR)",4017,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4017,Private
636,AMROHA (J.P.NAGAR),"NEW VIDYA BHARTI PRIVATE ITI [1092 ], GAJROULA ( J.P.NAGAR)",1092,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1092,Private
637,AMROHA (J.P.NAGAR),RASHTRIYA PRIVATE ITI [1190 ] - J.P.NAGAR (AMROHA),1190,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1190,Private
638,BIJNOR,SIDHBALI PRIVATE ITI [1154 ] - BIJNOR,1154,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1154,Private
639,BIJNOR,RANI LAXMIBAI PRIVATE ITI [1009] - BIJNOR,1009,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1009,Private
640,BIJNOR,NAJIBABAD PRIVATE ITI [2306] - BIJNOR,2306,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2306,Private
641,BIJNOR,"DAYA MEDICAL SCIENCE PRIVATE ITI [3531], BIJNOR",3531,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3531,Private
642,BIJNOR,"GREATER VALLEY PRIVATE ITI [3530], BIJNOR",3530,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3530,Private
643,BIJNOR,CHANDRA SHEKHAR ITI [2478] - BIJNOR,2478,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2478,Private
644,BIJNOR,"C V RAMAN PRIVATE ITI,[2450] - BIJNOR",2450,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2450,Private
645,BIJNOR,"DEHRADUN PRIVATE ITI [2596] CHANDPUR , BIJNOR",2596,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2596,Private
646,BIJNOR,NAJIBABAD PRIVATE ITI [2361 ] - BIJNOR,2361,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2361,Private
647,BIJNOR,HARIDWAR PRIVATE ITI [2362 ] - BIJNOR,2362,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2362,Private
648,BIJNOR,"RAJPATI PRIVATE ITI [1145 ] - MEEMLA DHAMPUR, BIJNOR",1145,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1145,Private
649,BIJNOR,ANUJ MEMORIAL PRIVATE ITI [1099 ] - BIJNOR,1099,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1099,Private
650,BIJNOR,BIJNOR PRIVATE ITI NAZIBABAD ROAD [1010 ] - BIJNOR,1010,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1010,Private
651,BIJNOR,"KISAN PRIVATE ITI, GANJ DARANAGAR [1011 ] - BIJNOR",1011,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1011,Private
652,BIJNOR,SUMITRA DEVI OM PRAKASH MEMORIAL PRIVATE ITI [1061 ] - BIJNOR,1061,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1061,Private
653,BIJNOR,ANANYA PRIVATE ITI [1062 ] - BIJNOR,1062,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1062,Private
654,BIJNOR,K. S. PRIVATE ITI [2304] - BIJNOR,2304,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2304,Private
655,BIJNOR,NIRMALA SHARMA PRIVATE ITI [1106 ] - BIJNOR,1106,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1106,Private
656,BIJNOR,"A.H. PRIVATE ITI [2540], DHANURA DARBARA CHANDPUR, BIJNOR",2540,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2540,Private
657,RAMPUR,"SRI HANSRAJ MEMORIAL PRIVATE ITI [3247], RAMPUR",3247,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3247,Private
658,RAMPUR,S.K. INFOTECH. PRIVATE ITI [1043 ] - RAMPUR,1043,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1043,Private
659,RAMPUR,RASTRIYA PRIVATE ITI [1166 ] - RAMPUR,1166,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1166,Private
660,RAMPUR,MAJOR GENERAL GURBAKSH SINGH GILL PRIVATE ITI [1144 ] - RAMPUR,1144,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1144,Private
661,RAMPUR,JAYANTI DEVI PRIVATE ITI [1111 ] - RAMPUR,1111,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1111,Private
662,MEERUT,"GYAN BHARTI INSTITUTE OF TECHNOLOGY PRIVATE ITI [4047], MEERUT",4047,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4047,Private
663,MEERUT,INTERNATIONAL PRIVATE ITI [1472] - MEERUT,1472,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1472,Private
664,MEERUT,GANDHI PRIVATE ITI [1475 ] - MEERUT,1475,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1475,Private
665,MEERUT,CHAUDHARY AMAR SINGH PRIVATE ITI [1570] - MEERUT,1570,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1570,Private
666,MEERUT,RASTRIYA PRIVATE ITI [2158] - MEERUT,2158,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2158,Private
667,MEERUT,SHRI RAM INSTITUTE OF PRIVATE ITI [2160 ] - MEERUT,2160,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2160,Private
668,MEERUT,"DELHI PRIVATE ITI [4054], MEERUT",4054,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4054,Private
669,MEERUT,"KALKA PRIVATE ITI [3419], MEERUT",3419,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3419,Private
670,MEERUT,RAJ ITI MAWANA MEERUT (1471) - MEERUT,1471,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1471,Private
671,MEERUT,CH. CHARAN SINGH MEMORIAL I.T.C ALIPUR [1477 ] - MEERUT,1477,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1477,Private
672,MEERUT,SWAMI VIVEKANANDA PRIVATE ITI [1539 ] - MEERUT,1539,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1539,Private
673,MEERUT,KISAN PRIVATE ITI [1550 ] - MEERUT,1550,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1550,Private
674,MEERUT,[1554 ] RAJ RAJESHWARI PRIVATE ITI MAWANA MEERUT,1554,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1554,Private
675,MEERUT,"SUPER TECH PRIVATE ITI GARH ROAD, HASANPUR KALA, MEERUT [1590 ] - MEERUT",1590,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1590,Private
676,MEERUT,SHRI DEVDUTT TYAGI PRIVATE ITI [1593 ] - MEERUT,1593,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1593,Private
677,MEERUT,DAKSH PRIVATE ITI [1599 ] - MEERUT,1599,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1599,Private
678,MEERUT,RADHA KRISHAN PRIVATE ITI [1609 ] - MEERUT,1609,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1609,Private
679,MEERUT,T.P.S. PRIVATE ITI [2154 ] - MEERUT,2154,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2154,Private
680,MEERUT,PREMIER PRIVATE ITI [2156 ] - MEERUT,2156,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2156,Private
681,MEERUT,"KIRAN NATIONAL PRIVATE ITI [2693], MEERUT",2693,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2693,Private
682,MEERUT,"JAGWATI DEVI PRIVATE ITI[2632],ATRARA- HAPUR KITHORE ROAD, MEERUT",2632,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2632,Private
683,MEERUT,SARASWATI PRIVATE ITI [2157] - MEERUT,2157,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2157,Private
684,MEERUT,NAVODAYA PRIVATE ITI [2159] - MEERUT,2159,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2159,Private
685,MEERUT,"MAWANA PRIVATE ITI [3119], MEERUT",3119,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3119,Private
686,MEERUT,"ADHARSHILA PRIVATE ITI [3162], MEERUT",3162,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3162,Private
687,MEERUT,"UMALOK PRIVATE ITI [3344], MEERUT",3344,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3344,Private
688,MEERUT,"CH DALEL SINGH PRIVATE ITI [3357], MEERUT",3357,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3357,Private
689,MEERUT,"NGI PRIVATE ITI,[2428] - MEERUT",2428,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2428,Private
690,MEERUT,PANCHSHEEL PRIVATE ITI [2155 ] - MEERUT,2155,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2155,Private
691,MEERUT,"MEERUT I.T.I., SARDHANA ROAD, MEERUT [1473 ]",1473,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1473,Private
692,MEERUT,INDIAN SKILL TECH. INSTITUTE [1476 ] - MEERUT,1476,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1476,Private
693,MEERUT,DHARA PRIVATE ITI DHANPUR [1478 ] - MEERUT,1478,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1478,Private
694,MEERUT,KIRAN PRIVATE ITI [1595 ] - MEERUT,1595,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1595,Private
695,MEERUT,"ATLANTIS PRIVATE ITI [2943],KALANDI,SARDHANA,MEERUT",2943,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2943,Private
696,BULANDSHAHR,SAGAR PRIVATE ITI BULANDSHAHR [1526 ] - BULANDSHAHR,1526,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1526,Private
697,BULANDSHAHR,GYANODAYA PRIVATE ITI [1529 ] - BULANDSHAHR,1529,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1529,Private
698,BULANDSHAHR,"SHRI PARSAD SHARMA PRIVATE ITI AMARGARH , BULANDSHAHR[1535 ] - BULANDSHAHR",1535,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1535,Private
699,BULANDSHAHR,GASUPUR PRIVATE ITI TAINA GASUPUR JN ROAD KHURJA BULANDSHAHR [1536 ] - BULANDSHAHR,1536,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1536,Private
700,BULANDSHAHR,M. S. PRIVATE ITI [2161] - BULANDSHAHR,2161,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2161,Private
701,BULANDSHAHR,"CH. HUKUM SINGH PRIVATE ITI [3260], BULANDSHAHR",3260,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3260,Private
702,BULANDSHAHR,NALANDA MODERN PRIVATE ITI [2162] - BULANDSHAHR,2162,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2162,Private
703,BULANDSHAHR,S. P. S. S. PRIVATE ITI [2163] - BULANDSHAHR,2163,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2163,Private
704,BULANDSHAHR,THAKUR MANSINGH MEMORIAL PRIVATE ITI [2164] - BULANDSHAHR,2164,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2164,Private
705,BULANDSHAHR,DISHA PRIVATE ITI [2356] - BULANDSHAHR,2356,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2356,Private
706,BULANDSHAHR,???????? (??????) [1520] - BULANDSHAHR,1520,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1520,Private
707,BULANDSHAHR,SHEEL SHANTI PRIVATE ITI [1523] - BULANDSHAHR,1523,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1523,Private
708,BULANDSHAHR,KARN SINGH MAHABODHI GRAMEEN PRIVATE ITI [1527] - BULANDSHAHR,1527,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1527,Private
709,BULANDSHAHR,"DURGPAL SINGH PRIVATE ITI [2712], BULANDSHAHR",2712,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2712,Private
710,BULANDSHAHR,"VISHWAKARMA PRIVATE ITI [2578] MUKIMPUR, BULANSHAHAR",2578,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2578,Private
711,BULANDSHAHR,"SHIVAM PRIVATE ITI [2550], IBRAHIMPUR JUNEDPUR URF MOJPUR, KHURJA, BULANSHAHAR",2550,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2550,Private
712,BULANDSHAHR,SRI SHANKAR SINGH PRIVATE ITI [1601 ] - BULANDSHAHR,1601,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1601,Private
713,BULANDSHAHR,"RAJEEV GANDHI PRIVATE ITI DHARAUN, BULANDSHAHR [1553 ] - BULANDSHAHR",1553,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1553,Private
714,BULANDSHAHR,CHOUDHARY MUNSHI SINGH PRIVATE ITI BAGRAI KHURJA BULANDSHAHR [1548] - BULANDSHAHR,1548,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1548,Private
715,BULANDSHAHR,"ADARSH PRIVATE ITI SHIKARPUR, BULANDSHAHR [1566 ] - BULANDSHAHR",1566,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1566,Private
716,BULANDSHAHR,"BHOOP SINGH PRIVATE ITI LAKHAWATI, BULANDSHAHR [1581 ] - BULANDSHAHR",1581,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1581,Private
717,BULANDSHAHR,"SHRI SHYAM PRIVATE ITI NARORA, BULANDSHAHR [1584 ] - BULANDSHAHR",1584,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1584,Private
718,BULANDSHAHR,EXCELLENT PRIVATE ITI RAJE BABU ROAD BULANDSHAHR [1543 ] - BULANDSHAHR,1543,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1543,Private
719,BULANDSHAHR,MATHURIA KISAN INT.COLL. PRIVATE ITI BHEEMPUR (DEBAI)BULANDSHAHR [1528] - BULANDSHAHR,1528,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1528,Private
720,BULANDSHAHR,SHIVAM PRIVATE ITI [1531 ] - BULANDSHAHR,1531,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1531,Private
721,BULANDSHAHR,P.S PRIVATE ITI SIKANDRABAD [1532 ] - BULANDSHAHR,1532,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1532,Private
722,BULANDSHAHR,SHRI LAL BAHADUR SHASHTRI PRIVATE ITI [1521 ] - BULANDSHAHR,1521,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1521,Private
723,BULANDSHAHR,"CHAUB SINGH PRIVATE ITI, ANCHRU KALAN, BULANDSHAHR[1524 ] - BULANDSHAHR",1524,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1524,Private
724,BULANDSHAHR,"BULANDSHAHAR PRIVATE ITI [3466], BULANDSHAHR",3466,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3466,Private
725,BULANDSHAHR,"SHRI SIYARAM PRIVATE ITI [3656], BULANDSHAHR",3656,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3656,Private
726,BULANDSHAHR,COMPUTER PRIVATE ITI [1959] - BULANDSHAHR,1959,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1959,Private
727,BULANDSHAHR,SHRI PRASAD SHARMA TECHNICAL INSTITUTE PRIVATE ITI [2355] - BULANDSHAHR,2355,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2355,Private
728,BULANDSHAHR,"VISHWAKARMA PRIVATE ITI [2702], BULANDSHAHR",2702,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2702,Private
729,BULANDSHAHR,CP. MANOJ PANDEY PRIVATE ITI [1544 ] - BULANDSHAHR,1544,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1544,Private
730,BULANDSHAHR,D.M. PRIVATE ITI [1579 ] - BULANDSHAHR,1579,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1579,Private
